,smiles,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,qed
15,CCO[Si](C=C)(OCC)OCC,4.160535215212213,110.4518303660921,9.449747468305834,8.130522265327405,9.130522265327405,5.742640687119286,4.296641608098552,6.098736748679768,2.1067156415018635,4.588096116936714,1.286566092485493,3.85969827745648,0.9053300858899107,2.715990257669733,8.80443515703238,0.0,0.0,0.0,19.820645893538753,0.0,0.0,5.699294260824345,20.771211599071872,6.578935683598497,13.278015078357752,190.10252096600001,1.0,1.3333333333333333,1.5,0.75,-0.16311688311688313,12,172.17099999999996,388.6582777792415,11.836883116883117,6.363561382880244,3.4895576837393523,75.69585131704405,5.435972222222222,0.5284831595450012,5.435972222222222,0.5284831595450012,0.5954783950617284,0.37065917552596844,-2.50559413580247,-0.37065917552596844,1.76,50.829000000000036,190.31499999999994,0,3,0,0,0,0,0,0,3,0,4,0,7,0,0,0,72,13.278015078357752,0.0,0.0,0.0,0.0,8.80443515703238,0.0,0.0,0.0,0.0,6.578935683598497,26.470505859896218,19.820645893538753,0.0,0,13.278015078357752,8.80443515703238,0.0,0.0,0.0,20.771211599071872,19.820645893538753,12.278229944422844,0.0,0.0,0.0,0.0,0.0,0.0,28.625081050571136,13.278015078357752,0.0,20.771211599071872,12.278229944422844,0.0,0.0,0.0,27.69,16.307916666666667,0.0,0.0,0.0,1.6701388888888888,0.0,0.0,0.0,11.22198302469136,-2.50559413580247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5725189666387949
16,CCO[SiH](OCC)O[Si](OCC)(OCC)OCC,4.664232156320944,172.1871678596017,13.855524862241651,12.062373917905543,14.217074456284795,8.674492339697423,6.502512941021077,9.549719665249626,3.116247972992189,7.1690993542149855,1.8094042602537161,6.871588453735212,1.263562719855989,5.518415666914171,18.57525561578945,0.0,0.0,0.0,33.03440982256459,0.0,0.0,0.0,34.61868599845312,0.0,26.2451722290347,298.126791612,0.6666666666666666,1.0555555555555556,1.3333333333333333,1.0,0.1937662337662338,18,272.27599999999995,6902.965892815791,18.193766233766233,11.056867371115569,6.949222142496936,112.92695024635549,5.8069444444444445,0.6715417751519731,5.8069444444444445,0.6715417751519731,0.46388117283950625,0.37655064799214977,-3.1213503086419756,-0.37655064799214977,1.3382999999999996,72.11800000000005,298.48400000000004,0,6,0,0,0,0,0,0,6,0,8,0,12,0,0,0,110,26.2451722290347,0.0,0.0,0.0,0.0,18.57525561578945,0.0,0.0,0.0,0.0,0.0,34.61868599845312,33.03440982256459,0.0,0,26.2451722290347,18.57525561578945,0.0,0.0,0.0,34.61868599845312,33.03440982256459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.609665438354035,26.2451722290347,0.0,34.61868599845312,0.0,0.0,0.0,0.0,55.38000000000001,33.48068027210884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.879728678508442,-5.388186728395063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5068369719458694
17,C1=CC(=CC=C1C(CN)O)O,2.8057445316140477,220.03859680452527,8.267584713501616,6.06563558732422,6.06563558732422,5.236382105218448,3.408344608065598,3.408344608065598,2.343032259416578,2.343032259416578,1.5011219787884844,1.5011219787884844,0.8325536685142131,0.8325536685142131,6.103966387748303,5.106527394840706,0.0,12.29426823919648,0.0,5.563451491696996,12.13273413692322,12.13273413692322,0.0,0.0,10.84019487200289,153.078978592,1.2727272727272727,1.8181818181818181,2.272727272727273,0.25,-1.06,11,142.093,335.4793897870248,8.040603621730382,3.3659679080000666,1.9291023263065645,65.08964554969491,9.21351851851852,0.507966618172391,9.21351851851852,0.11509811951755688,0.19256613756613783,0.11509811951755688,-0.6290740740740743,-0.507966618172391,0.3842999999999995,42.12100000000001,153.181,4,3,0,0,0,1,0,1,3,3,3,0,2,0,0,0,60,15.946722266843596,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.13273413692322,17.696185628620217,6.544756405912575,6.103966387748303,1,10.213054789681411,0.0,0.0,0.0,5.733667477162185,6.103966387748303,6.544756405912575,29.828919765543436,0.0,5.749511833283905,5.733667477162185,0.0,5.749511833283905,0.0,16.757811195593987,0.0,0.0,11.6674178794453,24.26546827384644,0.0,0.0,0.0,66.48,0.0,0.0,0.0,18.111790438397584,5.956739417989418,0.19256613756613783,6.335462962962962,-0.6290740740740743,0.19918178382464102,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5752277445713088
18,[OH-].[Na+],0.0,2.0,0.0,1.4472135954999579,3.447213595499958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0334778684893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.99250893199999,1.0,1.0,1.0,0.0,0.96,2,38.989,0.0,12.338472222222222,1.96,0.0016666666666666696,35.262630811030036,0.0,1.0,0.0,1.0,0.0,0.8696814924318097,0.0,-0.8696814924318097,-3.1728,1.9358,39.997,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,8,5.476191835881363,0.0,0.0,0.0,0.0,29.557286032607934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35.0334778684893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.557286032607934,0.0,0.0,0.0,5.476191835881363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2620380630766484
19,[Si](Cl)(Cl)(Cl)Cl,3.0237157840738176,19.11941547876375,4.5,2.011857892036909,6.035573676110726,2.0,0.7559289460184544,6.803360514166091,0.42857142857142844,11.571428571428573,0.0,0.0,0.0,0.0,5.31296496582173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.31593028286539,167.85233725,0.8,0.8,0.8,0.0,1.376883116883117,5,169.898,3.6096404744368114,6.376883116883118,1.8928434185828082,32.34212147601998,49.78980054942152,4.965277777777777,0.4399552127576957,4.965277777777777,0.4399552127576957,2.7222222222222214,0.10998880318942393,-2.7222222222222214,-0.10998880318942393,2.3772,29.166000000000004,169.898,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,32,0.0,0.0,0.0,0.0,0.0,5.31296496582173,0.0,0.0,0.0,44.31593028286539,0.0,0.0,0.0,0.0,0,0.0,49.62889524868712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.31593028286539,5.31296496582173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.861111111111107,0.0,-2.7222222222222214,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386228878717938
20,CC(=O)O,2.8030394876740514,27.019550008653873,3.5773502691896257,2.355461885963821,2.355461885963821,1.7320508075688772,0.9277309429819105,0.9277309429819105,0.5190180358994382,0.5190180358994382,0.0,0.0,0.0,0.0,5.969305287951849,0.0,0.0,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,9.901064578912528,60.021129368000004,2.0,2.0,2.0,0.5,-0.53,4,56.02,3.2451124978365313,3.4699999999999998,0.8748582995951415,1.1560092559629747,24.059948994465934,9.0,0.481433475172105,9.0,0.2996845531582142,0.8333333333333333,0.2996845531582142,-0.8333333333333333,-0.481433475172105,0.09089999999999993,13.309800000000001,60.05200000000001,1,2,0,0,0,0,0,0,1,1,2,0,0,0,0,0,24,5.106527394840706,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,6.923737199690624,0.0,0,9.901064578912528,5.969305287951849,0.0,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.075832682792555,4.794537184071822,0.0,6.923737199690624,0.0,0.0,0.0,0.0,37.3,0.0,0.0,9.0,7.416666666666666,0.0,-0.8333333333333333,0.0,0.0,1.0833333333333333,0.0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4298828832001217
21,CCCCCCCCCCCCCCCC[N+](C)(C)C.[Cl-],0.0,186.49559987530685,15.106601717798217,15.431779786307402,16.187708732325856,9.560660171779821,9.36497533370326,9.36497533370326,7.610124960012926,7.610124960012926,4.182487666851629,4.182487666851629,2.780688696163251,2.780688696163251,0.0,0.0,0.0,12.407033161179976,0.0,4.483030857694624,96.43625912687675,0.0,0.0,28.066753147722196,0.0,319.30057802399995,0.47619047619047616,0.7619047619047619,1.0476190476190477,1.0,0.24999999999999997,21,277.669,17533.328866939704,23.515137459942654,16.617612456747406,22.665879017013232,141.43110749631666,2.2939033705287217,1.0,2.2939033705287217,0.07799282789641779,0.0,0.07799282789641779,0.0,-1.0,3.177900000000001,93.21140000000008,320.005,0,1,0,0,0,0,0,0,0,0,2,0,15,0,0,0,130,16.8900640188746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.97359667480276,12.841643245852019,0.0,27.687772353944144,0,16.8900640188746,0.0,0.0,0.0,0.0,96.81523992065479,27.687772353944144,0.0,0.0,0.0,12.407033161179976,0.0,0.0,0.0,32.17080321163877,0.0,0.0,96.81523992065479,0.0,0.0,0.0,0.0,0.0,1.1232698961937717,0.0,0.0,0.0,0.0,0.0,0.0,20.369736413358005,3.6252835788620548,6.881710111586165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0.3211362227725664
22,CCCO[Si](OCCC)(OCCC)OCCC,4.391491248304028,129.07484334019819,12.985281374238573,11.789847411347834,12.789847411347834,8.242640687119286,6.7996242440531685,8.432617405908621,3.893846850117352,6.048547388496603,1.9318516525781366,4.1625617958789585,1.1582482904638631,3.4747448713915894,9.047956109198802,0.0,0.0,0.0,26.427527858051672,25.683286491704038,0.0,0.0,0.0,27.694948798762496,17.704020104477003,264.175685906,0.5294117647058824,0.7647058823529411,0.9411764705882353,1.0,0.056883116883116876,17,236.21399999999994,5034.904378780351,17.056883116883117,11.164668446634915,7.887010629576869,107.08209656522988,5.757361111111111,0.6792232384340297,5.757361111111111,0.6792232384340297,0.6283383723859913,0.3512038348264072,-2.879413580246914,-0.3512038348264072,3.128400000000002,70.72600000000006,264.43799999999993,0,4,0,0,0,0,0,0,4,0,5,0,12,0,0,0,104,17.704020104477003,0.0,0.0,0.0,0.0,9.047956109198802,0.0,0.0,0.0,0.0,27.694948798762496,25.683286491704038,26.427527858051672,0.0,0,17.704020104477003,9.047956109198802,0.0,0.0,0.0,53.378235290466534,26.427527858051672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.475483967250476,17.704020104477003,0.0,53.378235290466534,0.0,0.0,0.0,0.0,36.92,23.029444444444444,0.0,0.0,0.0,0.0,0.0,0.0,3.75875,10.785663580246915,-2.879413580246914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5074984435343535
23,CO[Si](OC)(OC)OC,3.824684203207495,55.45811190640113,7.328427124746191,6.1329931618554525,7.1329931618554525,4.242640687119286,2.4494897427831783,4.08248290463863,1.316496580927726,3.9494897427831788,1.0000000000000002,3.0000000000000004,0.5000000000000001,1.5000000000000002,9.047956109198802,0.0,0.0,0.0,0.0,0.0,28.439190165110134,0.0,0.0,0.0,17.704020104477003,152.05048539400002,0.6666666666666666,0.8888888888888888,0.8888888888888888,1.0,0.056883116883116876,9,140.12599999999998,93.40990953421706,9.056883116883117,3.9670356785465746,2.0332713798970565,56.162559650057005,4.857638888888889,0.678124854673852,4.857638888888889,0.678124854673852,1.4888117283950617,0.35456835099900313,-2.6913580246913575,-0.35456835099900313,0.007599999999999829,33.78999999999999,152.22199999999998,0,4,0,0,0,0,0,0,4,0,5,0,4,0,0,0,56,17.704020104477003,0.0,0.0,0.0,0.0,9.047956109198802,0.0,0.0,0.0,0.0,0.0,0.0,28.439190165110134,0.0,0,17.704020104477003,9.047956109198802,0.0,0.0,0.0,0.0,28.439190165110134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.48714627430894,17.704020104477003,0.0,0.0,0.0,0.0,0.0,0.0,36.92,19.430555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2638888888888893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5316131066867563
24,CO.[NH4+].[OH-],-4.9999999750000005e-09,6.0,2.0,2.8944271909999157,2.8944271909999157,1.0,0.4472135954999579,0.4472135954999579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6267381861994,0.0,7.109797541277533,0.0,0.0,0.0,0.0,5.106527394840706,67.063328528,1.25,1.25,1.25,1.0,-0.12,4,58.016,2.0,41.55768595041322,706.8799999999999,101.1022222222222,25.149988572386558,7.0,0.8696814924318097,7.0,0.031940683717728124,0.0,0.031940683717728124,0.0,-0.8696814924318097,-0.19210000000000038,16.0634,67.088,6,3,0,0,0,0,0,0,2,2,3,0,0,0,0,0,30,16.733265581040108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.109797541277533,0.0,0,10.58271923072207,0.0,0.0,6.150546350318038,0.0,0.0,7.109797541277533,0.0,0.0,0.0,6.150546350318038,0.0,0.0,0.0,17.692516771999603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.73,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4109392385080712
25,CC#N,2.475534205527556,24.264662506490403,2.7071067811865475,1.9472135954999579,1.9472135954999579,1.4142135623730951,0.7236067977499789,0.7236067977499789,0.22360679774997896,0.22360679774997896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,6.069221312792274,0.0,0.0,5.261891554738487,41.026549096,2.0,2.0,2.0,0.5,-0.51,3,38.028999999999996,2.7548875021634682,2.490000000000001,1.4900000000000018,1.489999999999999,19.496772823694872,7.319444444444445,0.1986584259265234,7.319444444444445,0.05871482377124906,1.4305555555555556,0.05871482377124906,1.4305555555555556,-0.1986584259265234,0.52988,11.287,41.053,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.261891554738487,0.0,0.0,0.0,6.923737199690624,6.069221312792274,0,0.0,0.0,5.261891554738487,0.0,0.0,6.923737199690624,0.0,0.0,0.0,6.069221312792274,0.0,0.0,0.0,0.0,0.0,0.0,11.33111286753076,6.923737199690624,0.0,0.0,0.0,0.0,23.79,0.0,0.0,0.0,7.319444444444445,0.0,0.0,1.75,0.0,1.4305555555555556,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3869805798690774
26,CO[Si](C=C)(OC)OC,3.982246452386214,81.93923454719787,7.328427124746191,6.009201921767763,7.009201921767763,4.242640687119286,2.53404073214606,4.336135872727275,1.420049971521,4.260149914563,1.103553390593274,3.310660171779822,0.5000000000000001,1.5000000000000002,8.80443515703238,0.0,0.0,0.0,0.0,0.0,0.0,27.028686884656945,0.0,6.578935683598497,13.278015078357752,148.055570774,1.1111111111111112,1.4444444444444444,1.4444444444444444,0.6,-0.16311688311688313,9,136.13799999999998,93.40990953421706,8.836883116883119,3.7856866010226073,1.905595175036321,56.60102497385424,4.961805555555555,0.5276964660973288,4.961805555555555,0.5276964660973288,1.5425617283950617,0.37373985995084835,-2.427469135802469,-0.37373985995084835,0.5896999999999999,36.978,148.23399999999998,0,3,0,0,0,0,0,0,3,0,4,0,4,0,0,0,54,13.278015078357752,0.0,0.0,0.0,0.0,8.80443515703238,0.0,0.0,0.0,0.0,6.578935683598497,5.699294260824345,21.3293926238326,0.0,0,13.278015078357752,8.80443515703238,0.0,0.0,0.0,0.0,21.3293926238326,12.278229944422844,0.0,0.0,0.0,0.0,0.0,0.0,30.13382778086498,13.278015078357752,0.0,0.0,12.278229944422844,0.0,0.0,0.0,27.69,14.885416666666666,0.0,0.0,0.0,1.5763888888888888,0.0,0.0,0.0,3.532422839506173,2.200216049382716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5460583888019707
27,CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],0.0,186.49559987530685,15.106601717798217,15.431779786307402,17.017776325422105,9.560660171779821,9.36497533370326,9.36497533370326,7.610124960012926,7.610124960012926,4.182487666851629,4.182487666851629,2.780688696163251,2.780688696163251,0.0,0.0,0.0,16.981450852126283,0.0,4.483030857694624,96.43625912687675,0.0,0.0,28.066753147722196,0.0,363.250062444,0.47619047619047616,0.7619047619047619,1.0476190476190477,1.0,0.44,21,322.11999999999995,17533.328866939704,23.702493861030675,16.80443250167075,22.851239584210084,145.7907163562147,2.2939033705287217,1.0,2.2939033705287217,0.07799282789641779,0.0,0.07799282789641779,0.0,-1.0,3.177900000000001,93.21140000000008,364.45599999999996,0,1,0,0,0,0,0,0,0,0,2,0,15,0,0,0,130,21.46448170982091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.97359667480276,12.841643245852019,0.0,27.687772353944144,0,21.46448170982091,0.0,0.0,0.0,0.0,96.81523992065479,27.687772353944144,0.0,0.0,0.0,16.981450852126283,0.0,0.0,0.0,32.17080321163877,0.0,0.0,96.81523992065479,0.0,0.0,0.0,0.0,0.0,1.1232698961937717,0.0,0.0,0.0,0.0,0.0,0.0,20.369736413358005,3.6252835788620548,6.881710111586165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0.3092917590609005
28,[O-][Si](=O)[O-].[Na+].[Na+],-4.4999999250000016e-08,31.774437510817343,3.5773502691896257,3.7247448713915894,8.72474487139159,1.7320508075688772,0.6123724356957946,1.8371173070873836,0.25000000000000006,0.7500000000000002,0.0,0.0,0.0,0.0,9.170249724093106,0.0,0.0,59.11457206521587,0.0,0.0,0.0,0.0,0.0,0.0,14.053285600878851,121.94120895,1.1666666666666667,1.1666666666666667,1.1666666666666667,0.0,1.6168831168831168,6,122.06299999999999,3.2451124978365313,15.645392318281276,9.793692784532926,45.79688021370415,81.24068428325153,8.518518518518519,1.0,8.518518518518519,1.0,0.0,0.6723890340062544,-3.6296296296296293,-0.6723890340062544,-8.8696,6.440499999999999,122.06299999999999,0,3,0,0,0,0,0,0,3,0,6,0,0,0,0,0,24,14.053285600878851,0.0,0.0,0.0,0.0,59.11457206521587,0.0,0.0,0.0,0.0,0.0,0.0,9.170249724093106,0.0,0,73.16785766609472,9.170249724093106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.70591099953569,0.0,0.0,0.0,9.170249724093106,4.4619466665590375,0.0,0.0,0.0,0.0,0.0,0.0,63.19,8.518518518518519,0.0,17.037037037037038,0.0,0.0,0.0,0.0,0.0,0.0,-3.6296296296296293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2995986404909013
29,CC(C)O,2.3237900077244498,8.0,3.5773502691896257,3.0245638646895836,3.0245638646895836,1.7320508075688772,1.412899428126413,1.412899428126413,1.0937480486839481,1.0937480486839481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.103966387748303,0.0,0.0,0.0,13.847474399381248,0.0,0.0,5.106527394840706,60.057514876,1.5,1.5,1.5,1.0,-0.04,4,52.032000000000004,3.2451124978365313,3.9600000000000004,1.297837837837838,1128.9599999999998,26.263369008818774,8.055555555555555,0.3937069016405105,8.055555555555555,0.04834761180869219,0.16666666666666674,0.04834761180869219,-0.16666666666666674,-0.3937069016405105,0.38710000000000006,17.354800000000004,60.096000000000004,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,26,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,6.103966387748303,0.0,0,5.106527394840706,0.0,0.0,0.0,0.0,19.95144078712955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.210493782589008,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,20.23,0.0,0.0,0.0,8.055555555555555,0.0,0.0,0.0,-0.16666666666666674,3.4444444444444446,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42840479403162834
